room_type,number_of_reviews,calculated_host_listings_count,availability_365,price,distance,cancellation_policy,size,amenities_num,host_identity_verified,security_deposit,cleaning_fee,guests_included,extra_people,review_scores_rating,bathrooms,bedrooms,beds,bed_type,accommodates
15,1,6,309,149,1.0854560731807712,20,65.20208071788645,12,0,213.93,30.0,1,15.0,80.0,1.0,1.0,1.0,7,3
16,17,2,310,38,4.132229773320058,18,51.411339078711784,13,0,0.0,15.0,1,7.0,95.0,1.0,1.0,1.0,7,2
15,1,1,0,35,6.086613889884445,19,49.8234072563462,9,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,7,2
16,0,1,0,25,4.5190687582442886,19,25.0,8,0,213.93,26.73,2,10.0,94.41,1.0,1.0,1.0,7,2
15,2,1,0,50,2.7976355571533205,19,15.0,8,0,213.93,26.73,1,0.0,100.0,1.0,1.0,1.0,7,3
15,22,1,343,59,3.617648132038449,18,50.867017139366894,21,0,0.0,25.0,1,10.0,90.0,1.0,0.0,1.0,7,2
16,2,1,310,35,0.8887011219545947,19,65.49043156899,10,0,213.93,10.0,1,20.0,100.0,1.0,1.0,3.0,7,3
15,0,1,0,140,4.018245994147028,19,74.1823823618574,14,0,213.93,80.0,1,0.0,94.41,1.5,2.0,2.0,7,3
15,3,2,0,65,4.131006489966354,19,70.94550959363386,18,0,200.0,35.0,2,7.0,93.0,1.0,2.0,2.0,7,4
16,0,1,0,30,3.4749187467540588,19,68.0,9,0,350.0,26.73,1,10.0,94.41,1.0,1.0,1.0,7,1
15,15,1,364,200,4.1455720193214844,18,10.0,24,0,1000.0,150.0,2,0.0,100.0,2.0,2.0,2.0,7,2
15,4,1,0,70,3.446413045832197,18,40.0,10,0,250.0,35.0,1,0.0,93.0,1.0,1.0,1.0,7,2
15,2,1,0,59,3.5836101202789754,20,49.8234072563462,12,0,213.93,26.73,1,0.0,90.0,1.0,1.0,1.0,7,2
15,6,1,0,35,5.230457278379726,20,44.82665187417537,14,0,100.0,20.0,2,0.0,80.0,1.0,0.0,1.0,7,2
15,0,1,159,58,1.5487618288329976,18,27.0,8,0,200.0,30.0,1,10.0,94.41,1.0,1.0,2.0,7,2
16,4,1,0,45,4.503013181002747,19,40.22379734949334,5,0,100.0,15.0,1,0.0,100.0,0.5,1.0,1.0,7,2
15,26,1,2,65,1.5701171598338204,18,53.393573254467164,19,0,200.0,10.0,1,10.0,96.0,1.0,1.0,1.0,7,2
16,9,1,304,30,7.536383810457306,19,49.58903832297338,11,0,0.0,10.0,1,5.0,100.0,1.0,1.0,1.0,8,2
15,100,1,326,75,3.0118841698382317,18,71.71423412759435,18,0,200.0,55.0,2,10.0,92.0,1.0,1.0,4.0,7,4
15,3,1,0,70,4.58065263466817,19,120.0,16,0,213.93,40.0,1,0.0,80.0,1.0,1.0,1.0,7,2
16,3,1,53,45,3.296114751164184,18,59.15663278223706,23,0,250.0,30.0,1,15.0,100.0,1.0,1.0,2.0,7,2
15,2,1,0,40,12.464271675509424,19,40.0,7,0,190.0,25.0,1,0.0,80.0,1.0,1.0,1.0,7,2
15,2,6,341,32,5.1361782162895695,18,10.0,14,0,900.0,40.0,1,10.0,90.0,1.0,1.0,2.0,7,2
16,20,1,0,28,3.84141102933763,19,54.48651733268907,8,0,213.93,26.73,1,8.0,90.0,1.0,1.0,2.0,7,2
15,1,6,310,35,5.208389171963468,18,10.0,11,0,1000.0,40.0,4,5.0,100.0,1.0,1.0,4.0,7,4
15,0,6,235,33,1.6055322701852994,18,59.04493765125043,18,0,500.0,40.0,1,0.0,94.41,1.0,1.0,2.0,7,3
15,2,6,221,32,1.4665246868736022,18,59.04493765125043,15,0,500.0,40.0,1,0.0,60.0,1.0,1.0,3.0,7,3
15,0,1,0,135,4.212005310176376,19,88.06535599703645,10,0,213.93,26.73,1,0.0,94.41,1.0,3.0,4.0,7,7
16,2,1,0,40,4.1142007041577955,19,52.73785105406049,12,0,213.93,26.73,1,5.0,100.0,1.0,1.0,1.0,7,2
15,1,1,0,57,4.054937669434072,18,64.95726500032264,14,0,100.0,26.73,2,10.0,80.0,1.0,2.0,3.0,7,3
16,0,1,0,34,6.207143748881258,18,48.939726979811695,12,0,213.93,20.0,1,0.0,94.41,1.0,1.0,1.0,7,2
16,23,2,337,35,4.400122675902823,18,78.54277876475592,18,0,0.0,25.0,1,30.0,97.0,1.0,1.0,2.0,7,4
16,23,1,36,76,3.8207687758928506,20,91.70429796427882,19,0,0.0,20.0,2,75.0,97.0,1.0,1.0,1.0,7,2
15,12,1,248,38,5.494621211994603,19,39.0,14,0,213.93,15.0,1,10.0,78.0,1.0,1.0,2.0,7,4
15,1,1,0,100,2.7232985486072603,20,10.0,16,0,0.0,40.0,1,0.0,100.0,1.0,1.0,1.0,7,2
15,0,1,0,25,3.915709642801655,19,45.33561880481092,10,0,600.0,26.73,1,0.0,94.41,1.0,1.0,1.0,7,1
16,0,1,0,23,4.303873476737175,19,93.0,8,0,213.93,26.73,1,23.0,94.41,1.0,1.0,2.0,7,3
15,1,1,0,80,2.4439081264331666,20,56.029383127972714,12,0,213.93,26.73,1,0.0,100.0,1.0,1.0,2.0,7,3
16,1,1,0,20,4.303913079642885,19,49.8234072563462,12,0,213.93,26.73,1,0.0,100.0,1.0,1.0,1.0,7,2
16,1,1,0,25,7.523317928667308,18,60.0,7,0,100.0,26.73,1,15.0,94.41,1.0,1.0,1.0,10,1
16,1,1,0,20,4.53982588041387,19,49.8234072563462,7,0,213.93,26.73,1,0.0,80.0,1.0,1.0,1.0,7,2
16,3,1,0,25,4.3336227217605225,19,57.37577323565437,10,0,213.93,26.73,1,0.0,93.0,1.5,1.0,1.0,7,2
15,0,1,0,114,3.206606582244321,18,75.0,14,0,300.0,50.0,1,0.0,94.41,1.0,3.0,3.0,7,6
16,6,1,121,45,2.9752868537379062,20,22.0,18,0,213.93,15.0,2,50.0,88.0,1.0,1.0,2.0,7,2
16,0,1,0,25,5.027494993328608,19,43.61743138471968,8,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,7,1
16,9,1,0,25,3.1797076565914497,18,10.0,7,0,200.0,26.73,1,10.0,96.0,2.5,1.0,1.0,7,2
16,8,1,0,28,3.5889875994273615,19,20.0,9,0,213.93,26.73,1,10.0,97.0,1.0,1.0,1.0,7,2
16,16,1,0,32,4.021514875859264,19,10.0,12,0,250.0,20.0,1,10.0,99.0,1.5,1.0,1.0,7,2
16,21,3,14,24,7.124036644822207,18,11.0,17,0,300.0,0.0,1,15.0,99.0,1.0,1.0,1.0,7,2
16,25,3,29,58,3.90332668169981,20,45.361548051953726,14,0,0.0,0.0,1,0.0,98.0,1.0,1.0,1.0,7,2
17,9,1,306,15,6.654133845798645,19,300.0,17,0,213.93,26.73,1,15.0,88.0,1.0,1.0,2.0,8,1
15,14,1,0,113,2.1507988918983334,20,80.0,15,0,0.0,25.0,1,0.0,95.0,1.0,1.0,1.0,7,2
16,37,2,73,39,4.581077687525093,18,68.83379314945424,23,0,100.0,20.0,1,35.0,96.0,1.0,1.0,1.0,7,2
15,18,1,0,49,6.117035492110198,20,70.7246061623044,15,0,200.0,20.0,2,10.0,98.0,1.0,2.0,2.0,7,4
15,1,1,251,43,5.549509172456494,20,50.0,13,0,700.0,26.73,1,0.0,100.0,1.0,1.0,2.0,7,2
15,2,1,0,60,2.7155488973306294,18,82.73995123946167,16,0,1000.0,40.0,4,20.0,100.0,1.0,2.0,2.0,7,4
15,16,2,210,39,6.311503473631029,18,46.0,14,0,200.0,0.0,2,15.0,90.0,1.0,1.0,2.0,7,2
15,33,1,1,39,2.8383488449335914,18,10.0,19,0,0.0,40.0,1,10.0,95.0,1.0,0.0,1.0,7,2
15,2,2,0,140,0.4547388569751528,19,124.35346143019797,8,0,500.0,50.0,1,80.0,100.0,1.5,2.0,3.0,7,4
17,69,43,252,22,2.0925134081604964,18,81.2603379697741,15,0,0.0,0.0,1,19.0,90.0,1.0,1.0,6.0,7,6
15,143,8,162,150,6.216714852761723,20,140.0,30,0,0.0,0.0,6,25.0,99.0,1.5,4.0,7.0,7,14
15,12,1,328,76,4.228325229462528,19,10.0,22,0,150.0,30.0,2,40.0,91.0,1.0,1.0,2.0,7,4
15,0,1,0,60,3.9585117425337084,20,10.0,10,0,213.93,30.0,1,0.0,94.41,1.0,1.0,2.0,7,2
17,49,43,251,23,2.0006018352855337,18,68.2654974669782,15,0,0.0,0.0,1,18.0,89.0,1.0,1.0,4.0,7,4
15,0,1,0,50,2.089377902519479,19,40.0,11,0,500.0,30.0,2,0.0,94.41,1.0,1.0,1.0,7,2
16,136,1,337,24,14.176996360671872,20,10.0,17,0,213.93,0.0,1,20.0,92.0,1.5,1.0,1.0,7,2
15,67,1,98,50,7.911625908130502,20,57.77349979520676,22,0,0.0,0.0,2,0.0,96.0,1.0,1.0,2.0,7,4
16,3,1,0,30,3.159332794265154,19,23.0,7,0,213.93,26.73,1,0.0,100.0,1.0,1.0,1.0,7,2
15,0,1,39,28,4.024487180267561,18,63.85464981504821,21,0,1500.0,90.0,1,0.0,94.41,1.0,1.0,1.0,7,2
15,15,1,290,95,1.8011737042998341,18,75.0,13,0,750.0,150.0,2,25.0,97.0,1.0,1.0,2.0,7,3
15,9,1,0,75,4.155912862539431,20,49.59625021646438,14,0,213.93,25.0,1,0.0,98.0,1.0,1.0,2.0,7,2
15,6,1,0,60,4.042830334440292,19,44.39265142096757,8,0,150.0,15.0,1,0.0,88.0,1.0,0.0,1.0,7,2
16,0,2,0,14,2.704746492519634,19,20.0,11,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,7,2
15,0,1,0,54,4.052050279934258,19,65.36047943083045,10,0,100.0,10.0,3,10.0,94.41,1.0,1.0,2.0,7,4
15,52,1,0,120,4.682826186393938,20,100.0,23,0,213.93,25.0,1,0.0,97.0,1.0,2.0,5.0,7,4
16,10,1,0,29,2.25760833170832,20,15.0,10,0,213.93,10.0,1,8.0,98.0,1.0,1.0,1.0,7,2
15,3,1,0,60,4.404928659294625,18,47.626680506506325,11,0,213.93,10.0,1,0.0,93.0,1.0,1.0,1.0,7,2
15,69,1,289,65,5.567671724577422,18,10.0,26,0,700.0,70.0,1,20.0,98.0,1.0,2.0,2.0,7,2
16,1,1,0,28,2.9217166185978702,19,10.0,9,0,213.93,26.73,1,28.0,100.0,1.0,1.0,1.0,7,2
16,0,1,0,20,4.029690044114083,19,20.0,10,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,7,1
15,0,1,0,40,4.015906094268379,18,77.43717403426749,6,0,200.0,26.73,2,20.0,94.41,1.0,2.0,1.0,7,4
15,13,1,39,45,3.076519937928425,20,20.0,10,0,213.93,26.73,2,25.0,87.0,1.0,0.0,1.0,7,2
15,1,1,248,49,3.6473189489096898,20,58.99610484625993,12,0,213.93,30.0,1,15.0,80.0,1.0,1.0,2.0,7,2
16,2,2,0,30,4.7261720569089105,20,105.0,10,0,100.0,10.0,1,5.0,100.0,1.0,1.0,1.0,7,2
16,14,1,0,13,4.353219495967286,18,51.64490697583859,16,0,200.0,10.0,1,7.0,91.0,1.0,1.0,1.0,7,2
15,12,1,352,58,1.4261714999045418,19,65.0,10,0,0.0,50.0,2,25.0,80.0,1.0,1.0,1.0,7,3
16,2,1,0,30,1.6356922551780801,20,58.722163343336035,9,0,213.93,26.73,1,0.0,90.0,2.0,1.0,1.0,7,1
16,1,1,0,16,8.440875413400411,19,30.0,11,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,9,1
16,0,1,0,30,5.037305890136343,19,52.89837899003762,9,0,250.0,26.73,1,5.0,94.41,1.0,1.0,1.0,7,2
15,4,1,38,89,4.922159229256735,18,10.0,18,0,250.0,80.0,1,0.0,95.0,2.0,3.0,3.0,7,5
16,4,1,0,50,0.9424857381782531,19,75.98464310883699,10,0,100.0,5.0,1,40.0,100.0,1.0,1.0,2.0,7,3
16,2,1,0,77,4.976956760056763,20,10.0,14,0,213.93,26.73,2,20.0,90.0,1.0,1.0,1.0,7,2
16,4,1,0,25,1.5620134323294437,20,10.0,12,0,213.93,26.73,1,0.0,90.0,1.0,1.0,1.0,7,2
15,29,1,333,90,2.9431800761290647,18,78.46828051371426,10,0,400.0,50.0,4,15.0,86.0,1.0,2.0,4.0,7,4
15,5,1,0,70,4.190313281546324,19,10.0,15,0,213.93,26.73,2,20.0,90.0,1.0,2.0,3.0,7,3
15,2,1,0,60,0.9658693847763326,18,58.93410999879219,12,0,200.0,30.0,2,15.0,70.0,1.0,1.0,1.0,7,2
15,3,1,67,350,11.446846545426087,20,220.0,26,0,1000.0,75.0,1,0.0,100.0,3.0,5.0,5.0,7,10
15,1,1,0,40,11.695865746011833,19,10.0,7,0,100.0,100.0,1,30.0,80.0,1.0,1.0,2.0,7,4
16,0,2,0,27,3.5337667231944736,19,85.0,9,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,8,2
15,1,2,0,150,2.4014240216678506,19,81.85938012540993,11,0,213.93,26.73,1,0.0,100.0,1.0,3.0,6.0,7,6
15,2,1,0,35,7.393677883464122,19,30.0,12,0,213.93,30.0,1,0.0,90.0,1.0,1.0,1.0,7,2
16,0,1,0,30,3.581852974895589,19,20.0,8,0,100.0,15.0,1,10.0,94.41,1.0,1.0,1.0,7,2
16,1,1,0,18,5.071825740646259,20,15.0,6,0,213.93,26.73,1,10.0,80.0,1.0,1.0,1.0,8,1
15,0,1,0,150,4.454765385093536,18,25.0,12,0,1000.0,50.0,1,0.0,94.41,2.0,2.0,3.0,7,6
15,0,1,0,60,4.4749526903281325,19,10.0,8,0,213.93,26.73,1,0.0,94.41,1.0,0.0,1.0,7,2
16,48,2,350,45,2.1968230556527923,20,55.42513781189296,12,0,213.93,25.0,1,10.0,90.0,1.0,1.0,1.0,7,2
15,16,3,308,88,2.7400311363682843,20,70.22451384034623,25,0,213.93,26.73,1,35.0,99.0,1.0,1.0,1.0,7,2
15,3,2,0,28,5.66183440718703,20,30.0,11,0,150.0,20.0,1,0.0,90.0,1.0,1.0,1.0,9,2
16,3,1,0,50,3.2377905487788445,20,56.08166104854564,15,0,213.93,30.0,3,10.0,93.0,1.0,1.0,1.0,7,2
16,0,5,0,27,1.8602891491351534,18,53.16000535734036,9,0,0.0,15.0,1,10.0,94.41,1.0,1.0,1.0,7,2
16,6,1,0,35,3.6298722077720105,20,65.63770052320965,12,0,213.93,20.0,1,18.0,90.0,1.0,1.0,1.0,7,3
15,1,1,0,25,4.821397595663753,19,49.8234072563462,5,0,213.93,26.73,1,0.0,20.0,1.0,1.0,1.0,7,2
16,4,4,0,18,4.70475876863188,20,15.0,11,0,200.0,8.0,1,10.0,100.0,2.0,1.0,1.0,7,2
15,3,15,281,51,1.7524756590963846,18,67.50229312358871,16,0,1000.0,60.0,1,0.0,67.0,1.0,2.0,2.0,7,3
16,0,1,0,17,4.6375325911905705,19,43.11039097036219,11,0,100.0,26.73,1,0.0,94.41,1.0,1.0,1.0,7,1
16,4,1,0,28,6.100150528332574,20,13.0,13,0,100.0,26.73,1,10.0,90.0,1.0,1.0,1.0,7,1
15,7,1,0,59,4.762062824311655,20,54.850140106843654,17,0,0.0,25.0,2,0.0,100.0,1.0,1.0,3.0,7,3
15,1,1,0,80,4.636013620929789,18,20.0,12,0,200.0,26.73,1,0.0,80.0,1.0,2.0,2.0,7,4
15,32,1,0,69,6.037286622374425,20,12.0,15,0,500.0,40.0,1,0.0,97.0,1.0,1.0,1.0,7,2
15,2,1,0,40,4.868027631276216,18,70.0,19,0,0.0,30.0,3,20.0,90.0,1.0,1.0,2.0,7,3
16,0,1,0,25,1.6581145921158338,19,15.0,11,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,7,1
16,2,1,0,25,2.3694771020785903,19,49.74573303875957,11,0,100.0,30.0,1,0.0,100.0,1.0,1.0,1.0,7,2
15,172,30,339,99,4.591446852016808,20,10.0,16,0,100.0,35.0,3,12.0,89.0,1.0,2.0,2.0,7,6
15,4,1,0,70,4.026744847291385,18,67.94476685301242,8,0,0.0,50.0,1,0.0,100.0,1.0,2.0,2.0,7,4
16,1,1,0,35,4.343102050628602,19,30.0,9,0,213.93,9.0,1,15.0,80.0,1.0,1.0,1.0,7,2
15,2,1,137,27,3.1906266366880236,18,67.62516347136213,12,0,200.0,26.73,1,20.0,80.0,1.0,1.0,2.0,7,3
15,4,1,0,100,4.013604090495361,20,50.90929668976974,14,0,213.93,35.0,2,0.0,100.0,1.0,1.0,2.0,7,2
16,28,2,1,16,4.122679837718605,18,55.35169393359725,17,0,83.0,20.0,1,12.0,96.0,1.0,1.0,1.0,7,2
15,20,2,14,180,4.338058639009065,18,96.53033490924585,21,0,0.0,40.0,4,30.0,97.0,1.0,2.0,3.0,7,6
16,0,1,0,18,3.433235649043975,19,43.61743138471968,6,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,8,1
15,7,1,0,80,4.280443684194762,19,70.0,13,0,0.0,20.0,2,25.0,91.0,1.0,1.0,2.0,7,2
15,1,1,0,90,1.0707044033709838,18,60.0,23,0,150.0,20.0,1,0.0,100.0,1.0,1.0,1.0,7,2
15,3,1,133,45,4.106522886827626,18,300.0,25,0,450.0,100.0,1,0.0,100.0,1.0,1.0,2.0,7,2
15,2,1,0,65,2.13057481761381,19,70.0,11,0,213.93,30.0,2,10.0,100.0,1.0,1.0,2.0,7,4
16,7,1,221,30,7.114204849822428,18,10.0,20,0,213.93,26.73,1,0.0,100.0,1.0,1.0,1.0,7,1
15,2,1,0,60,4.6987506184970895,20,50.90929668976974,12,0,213.93,35.0,1,0.0,100.0,1.0,1.0,1.0,7,2
16,0,1,0,19,6.8860814703558715,20,13.0,14,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,7,1
15,0,1,0,26,6.9377079221205795,19,15.0,14,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,7,2
16,1,1,0,30,5.432523398460397,19,10.0,7,0,213.93,26.73,1,0.0,80.0,1.0,1.0,1.0,7,1
16,1,1,0,50,5.335301948733879,18,61.41918759973562,11,0,200.0,26.73,1,20.0,100.0,1.0,1.0,1.0,7,2
15,23,1,24,90,3.7010918788897635,20,50.25277345311706,17,0,213.93,30.0,1,0.0,98.0,1.0,1.0,1.0,7,2
15,4,1,0,99,5.044880914492854,18,48.0,15,0,213.93,40.0,1,0.0,93.0,1.0,1.0,1.0,7,2
15,1,1,0,45,2.140222182928196,19,49.8234072563462,6,0,213.93,26.73,1,0.0,100.0,1.0,1.0,1.0,7,2
16,0,1,0,20,1.393646230769842,19,64.42109880060505,9,0,100.0,26.73,2,0.0,94.41,2.0,1.0,1.0,7,2
16,0,1,0,25,2.873909781852578,19,15.0,5,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,10,1
16,26,1,0,39,4.170269470772885,20,65.14980279731353,19,0,213.93,26.73,3,5.0,86.0,1.0,1.0,3.0,7,4
16,0,2,0,22,5.360607211110015,19,43.61743138471968,7,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,7,1
16,1,1,0,19,6.8976775608944525,20,63.74397915843697,14,0,100.0,5.0,1,19.0,100.0,1.0,1.0,2.0,7,3
15,3,1,0,72,3.6551661537130107,20,15.0,10,0,200.0,15.0,2,0.0,100.0,1.0,1.0,1.0,7,2
16,0,1,0,60,2.5849838546970685,20,49.31636684198871,6,0,100.0,26.73,1,0.0,94.41,1.0,1.0,1.0,7,2
16,0,1,0,82,7.263050776396243,20,20.0,21,0,200.0,40.0,4,10.0,94.41,1.0,0.0,1.0,7,1
16,40,1,331,43,4.23745479119456,18,63.02404824248701,19,0,213.93,26.73,1,12.0,91.0,1.0,1.0,3.0,7,3
16,1,1,0,20,2.2026281055901262,19,10.0,6,0,213.93,26.73,1,0.0,80.0,1.0,1.0,2.0,7,2
16,5,4,256,28,2.500882431644479,19,135.0,10,0,100.0,20.0,1,20.0,92.0,2.0,1.0,1.0,7,2
15,9,1,2,59,2.733213573810685,18,10.0,9,0,100.0,20.0,2,35.0,87.0,1.0,1.0,1.0,7,2
16,11,2,305,50,3.417033757838844,19,55.0,11,0,400.0,20.0,1,10.0,95.0,1.0,1.0,1.0,7,1
16,1,3,0,13,4.564498545672198,19,20.0,8,0,213.93,26.73,1,6.0,80.0,2.0,1.0,1.0,7,2
15,25,1,0,74,3.6933390818905463,20,50.65150354265795,16,0,400.0,26.73,1,0.0,98.0,1.0,1.0,1.0,7,2
15,131,1,52,40,1.3151124567046095,20,20.0,21,0,100.0,25.0,1,15.0,96.0,1.0,0.0,1.0,9,2
16,16,1,0,40,4.35295465501806,19,15.0,11,0,100.0,26.73,1,0.0,84.0,1.0,1.0,1.0,7,2
16,2,1,0,18,1.4009845156988467,19,64.92813921496256,11,0,213.93,26.73,1,0.0,90.0,2.0,1.0,1.0,7,2
16,0,2,0,20,5.313848819113215,19,10.0,8,0,213.93,26.73,1,0.0,94.41,1.0,1.0,3.0,7,3
16,0,1,0,35,3.973983985248802,19,53.56054636754113,7,0,90.0,15.0,1,10.0,94.41,1.0,1.0,1.0,7,2
16,0,1,0,66,3.3835838261576057,19,49.46494556913384,9,0,213.93,24.0,1,0.0,94.41,1.0,1.0,1.0,7,2
15,0,1,0,40,4.660495386620546,18,46.21737256506737,9,0,213.93,26.73,1,0.0,94.41,1.0,0.0,1.0,7,2
15,3,1,0,58,1.855477453161752,18,80.0,16,0,213.93,8.0,1,8.0,93.0,1.0,1.0,2.0,7,4
15,0,1,0,100,2.440887217367317,19,50.25277345311706,13,0,213.93,30.0,1,0.0,94.41,1.0,1.0,1.0,7,2
15,1,1,0,26,2.42357659772111,20,49.74573303875957,8,0,100.0,30.0,1,0.0,100.0,1.0,1.0,1.0,7,2
15,0,1,0,40,2.098186048463938,19,56.029383127972714,13,0,213.93,26.73,1,0.0,94.41,1.0,1.0,2.0,7,3
16,9,2,0,18,6.176290825835003,19,11.0,10,0,200.0,5.0,2,0.0,90.0,1.0,1.0,1.0,7,2
16,1,1,48,44,3.068402221120511,18,100.0,19,0,300.0,26.73,2,15.0,100.0,1.0,1.0,6.0,7,1
15,227,5,306,159,2.8208089288238574,18,65.0,11,0,213.93,60.0,2,10.0,98.0,1.0,1.0,2.0,7,4
15,1,1,0,58,3.9332119826477143,20,10.0,11,0,213.93,25.0,1,0.0,80.0,1.0,1.0,1.0,7,2
15,1,2,0,60,4.371818406442165,19,20.0,14,0,213.93,26.73,1,0.0,100.0,1.0,1.0,1.0,8,2
16,28,1,80,50,0.9530917676914266,20,53.81652859399304,21,0,0.0,20.0,1,10.0,99.0,1.0,1.0,1.0,7,2
15,5,1,90,50,5.363546783106197,18,13.0,19,0,300.0,50.0,1,10.0,96.0,1.0,1.0,1.0,7,2
15,2,1,0,50,3.5068704244070976,18,62.44816485614928,10,0,250.0,30.0,2,10.0,100.0,1.0,1.0,2.0,7,3
16,1,2,40,20,3.5543173410866893,18,43.61743138471968,8,0,213.93,26.73,1,0.0,80.0,1.0,1.0,1.0,7,1
16,44,1,352,38,3.7156749602907806,18,62.57598777127571,17,0,213.93,10.0,1,15.0,88.0,1.0,1.0,1.0,7,3
16,0,2,0,55,4.0429077047071775,19,10.0,8,0,0.0,0.0,1,0.0,94.41,1.0,1.0,1.0,7,2
15,3,5,341,36,4.72734042264705,18,15.0,24,0,400.0,100.0,1,0.0,100.0,1.0,1.0,1.0,7,1
15,0,5,288,39,4.759892179173267,18,15.0,19,0,400.0,100.0,1,0.0,94.41,1.0,1.0,1.0,7,2
15,0,1,0,30,5.877474547769871,18,59.878984086548435,5,0,200.0,15.0,1,20.0,94.41,1.0,1.0,2.0,7,2
16,7,1,0,35,4.6182264320240405,18,14.0,18,0,450.0,12.0,1,10.0,91.0,1.0,1.0,1.0,7,2
15,0,1,0,40,4.4281055857690195,19,49.8234072563462,9,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,7,2
16,9,1,88,45,3.980118041113004,19,43.61743138471968,1,0,213.93,26.73,1,0.0,96.0,1.0,1.0,3.0,7,1
16,47,3,14,49,2.9747793079994933,20,75.37302005310332,22,0,0.0,19.0,2,0.0,90.0,2.0,1.0,2.0,7,4
16,0,1,0,50,8.004541278343364,19,12.0,7,0,213.93,10.0,1,0.0,94.41,1.0,1.0,2.0,7,2
15,1,1,0,165,3.4762077591653373,19,65.84139369087806,8,0,213.93,26.73,1,0.0,80.0,1.0,2.0,2.0,7,4
15,0,1,0,99,6.8321585054082075,18,86.0,12,0,213.93,26.73,1,0.0,94.41,1.0,2.0,2.0,7,4
16,115,1,7,60,4.330572999870777,18,28.0,28,0,250.0,15.0,1,15.0,98.0,1.5,1.0,2.0,7,4
16,46,4,288,25,4.549982132697661,20,68.05325964619377,21,0,100.0,10.0,1,10.0,97.0,2.0,1.0,1.0,7,2
16,0,1,0,44,3.0935209146744382,20,48.02059444849794,7,0,213.93,13.0,1,0.0,94.41,1.0,1.0,1.0,7,2
15,0,1,0,70,6.005399229561879,20,68.06424659502781,7,0,213.93,26.73,2,10.0,94.41,1.0,1.0,2.0,7,4
16,0,2,0,13,4.671901610792075,19,15.0,13,0,100.0,10.0,1,10.0,94.41,2.0,1.0,1.0,7,2
15,1,2,0,200,6.8506185054703,19,65.71031400526466,13,0,88.0,30.0,2,0.0,60.0,1.0,2.0,2.0,11,4
16,0,1,0,14,2.833778978227434,19,43.61743138471968,12,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,7,1
15,5,1,0,62,4.521904942475177,20,49.3227776992337,11,0,300.0,20.0,1,0.0,85.0,1.0,1.0,1.0,7,2
15,0,1,0,60,1.2434826001262165,20,15.0,14,0,213.93,30.0,1,0.0,94.41,1.0,1.0,1.0,7,2
15,79,2,14,149,2.9895811379549833,18,69.25781332631777,18,0,0.0,60.0,1,0.0,94.0,1.0,2.0,2.0,7,4
16,0,1,0,24,5.613548564202938,19,20.0,14,0,150.0,26.73,1,7.0,94.41,1.0,1.0,1.0,7,1
16,1,1,0,15,5.285030521956252,20,20.0,13,0,100.0,0.0,1,7.0,100.0,1.5,1.0,2.0,7,2
15,1,1,0,50,3.262747809700141,20,55.0,12,0,150.0,25.0,1,0.0,100.0,1.0,2.0,1.0,7,2
15,1,2,0,99,6.901461374077845,19,65.84139369087806,10,0,213.93,26.73,2,0.0,100.0,1.0,2.0,2.0,7,4
15,1,1,0,30,6.063861909436056,19,15.0,11,0,213.93,26.73,1,0.0,100.0,1.0,2.0,3.0,7,3
16,4,1,0,40,3.65546632945963,19,64.92813921496256,10,0,213.93,26.73,1,0.0,95.0,2.0,1.0,1.0,7,2
15,3,1,337,30,4.211593040769691,18,49.81200372085119,8,0,1000.0,0.0,1,0.0,80.0,1.0,1.0,1.0,7,2
15,12,1,0,60,2.966001789429892,19,10.0,10,0,150.0,40.0,1,0.0,96.0,1.0,1.0,1.0,7,2
15,3,1,0,55,1.3164799384731511,19,49.8234072563462,11,0,213.93,26.73,1,0.0,93.0,1.0,1.0,1.0,7,2
15,0,1,0,100,1.5976428297298189,19,80.0,10,0,213.93,26.73,1,0.0,94.41,1.0,2.0,2.0,7,3
16,69,2,0,60,6.204385078006485,20,47.119640092148835,16,0,100.0,10.0,1,0.0,95.0,1.0,1.0,2.0,7,2
16,0,2,0,25,2.199528249956798,20,22.0,6,0,213.93,5.0,1,5.0,94.41,1.0,1.0,1.0,7,2
15,0,1,0,70,6.45632118463274,19,10.0,8,0,213.93,26.73,1,0.0,94.41,1.0,2.0,2.0,7,4
15,24,1,54,79,5.647535376388138,18,140.0,17,0,300.0,30.0,1,10.0,95.0,1.0,2.0,2.0,7,3
15,0,1,0,30,5.29565822328489,19,100.0,5,0,213.93,26.73,1,10.0,94.41,1.0,1.0,1.0,7,3
